title,company,due,link,loc,requirements
모터제어 펌웨어 및 하드웨어 개발자 모집,파워이모렉,02/04(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48341758?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5437&sc=630,경남 창원시,신입·경력3년↑
국민브랜드 (주)코니스에서 제품 개발자를 모집합니다.,㈜코니스,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48283946?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5438&sc=630,인천 계양구,경력5년↑
수제버거 버거리의 햄버거 상품 개발자,보승FC,02/15(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48425020?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5439&sc=630,서울 마포구,경력3년↑
[시스웍] 연구1팀 개발자 모집,㈜시스웍,03/28(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48489492?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5440&sc=630,대전 유성구,경력
인공지능 개발자 신입/경력 모집,프보이㈜,02/01(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48333065?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5441&sc=630,부산 남구,경력무관
모터제어 펌웨어 및 하드웨어 개발자 모집,파워이모렉,02/04(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48341758?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5442&sc=630,경남 창원시,신입·경력3년↑
LED 모듈 및 조명 제품 개발자 채용,배룩스㈜,02/01(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48335583?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5443&sc=630,서울 서초구,경력무관
국민브랜드 (주)코니스에서 제품 개발자를 모집합니다.,㈜코니스,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48283946?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5444&sc=630,인천 계양구,경력5년↑
[인천공항] AACT 화물터미널 각 부문 신입/경력 정규직 모집,AACT,02/08(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48383671?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5445&sc=630,인천 중구 외 11,신입·경력
수제버거 버거리의 햄버거 상품 개발자,보승FC,02/15(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48425020?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5446&sc=630,서울 마포구,경력3년↑
[시스웍] 연구1팀 개발자 모집,㈜시스웍,03/28(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48489492?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5447&sc=630,대전 유성구,경력
초음파 트랜스듀서 개발자(Acoustic Engineer) 채용,㈜엣지케어,02/14(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48419476?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5448&sc=630,서울 영등포구 외 4,경력3년↑
레이저 개발자 (1년이상),이노레이㈜,02/18(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48443024?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5449&sc=630,대전 유성구,경력1년↑
무인 축사 플랫폼을 위한 MLOps 개발자 채용,㈜로봇웨어에이아이,03/08(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48369802?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5450&sc=630,대전 유성구,경력3년↑
온라인 모의고사 플랫폼 구축 개발자 모집,스타프랩어학원,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48503701?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5451&sc=630,서울 강남구,경력
"중급 MES(C#,NET)개발자를 모집합니다.",TSS (티에스에스),02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48498518?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5452&sc=630,경북 구미시,경력3년↑
[판교 의료기기] 백엔드 개발자 채용(경력),㈜와이브레인,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48497371?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5453&sc=630,경기 성남시,경력5년↑
위스텍 연구소 RF 설계 개발자 모집,㈜위스텍,03/14(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48404450?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5454&sc=630,경기 군포시,경력3년↑
거북목이 있는 R&D 개발자를 채용합니다.,㈜엠지솔루션스,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48177827?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5455&sc=630,서울 마포구,경력5년↑
[경력] 전자통신분야 하드웨어 개발자 모집,세영정보통신㈜,내일마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48316694?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5456&sc=630,경북 구미시 외 2,신입·경력2년↑
반도체 TEST관련 기구 개발자(설계) 모집,인덱스솔루션,02/05(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48352586?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5457&sc=630,충남 천안시,경력3년↑
FPGA Logic/임베디드 SW개발자 신입,㈜넷커스터마이즈,02/18(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48440170?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5458&sc=630,대전 유성구,신입
"[ 초긴급,,,  DW개발자로 Python경험자 -  여의도 ]",㈜아이티사람들,02/07(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48496623?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5459&sc=630,서울 영등포구,경력10년↑
㈜피타소프트 F/W팀 AI 개발자,㈜피타소프트,02/26(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48490423?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5460&sc=630,경기 성남시,경력4년↑
[신입/경력] 웹개발자 (Web Developer)채용,㈜에버스핀,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48501522?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5461&sc=630,서울 동작구,경력무관
EOS 어학원 각 분야별 직원 채용 (교포강사/원어민외국인강사/유치부보조교사/방과후교사/온라인마케터),㈜에오스,02/04(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48300660?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5462&sc=630,경기 수원시 외 14,신입·경력
[Leading the AI] 유라클 AI연계 개발자 경력직 모집,㈜유라클,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48499321?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5463&sc=630,서울 서초구,경력2년↑
[바텍] 치과용 의료기기 시스템 기구 설계 개발자 모집,㈜바텍,01/30(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48337271?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5464&sc=630,경기 화성시,경력3년↑
[Socra AI][인턴] 영어 교육 콘텐츠 개발자 (6개월),㈜소크라에이아이,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48497543?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5465&sc=630,서울 강남구,신입
"유통기업 DATA BASE 추출, 가공 가능한 개발자 모집",엠케이시스템,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48502090?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5466&sc=630,서울 금천구,경력7년↑
jvav 기반 대형 서비스 운영  개발자 모집합니다.,㈜서인시스템,02/05(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48498163?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5467&sc=630,서울 송파구,경력3년↑
[정규직] PM/PL 급 개발자 모집 건,㈜플러스하이,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48503596?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5468&sc=630,서울 금천구,경력5년↑
[프랭크버거-본사] 소스 / 식품개발자 채용,㈜프랭크에프앤비,02/05(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48352937?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5469&sc=630,인천 서구,경력2년↑
[(주)미건라이프사이언스] 기구설계개발자 채용 (경력),㈜미건라이프사이언스,03/16(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48421630?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5470&sc=630,대전 대덕구,경력5년↑
B2B 매칭 플랫폼 AI개발자 채용,㈜이가이엔씨,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48497799?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5471&sc=630,서울 강남구,경력
[이지스에듀] 초등 수학 교재 편집 개발자 채용,이지스퍼블리싱㈜,오늘마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48309444?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5472&sc=630,서울 마포구,경력3년↑
[동성케미컬] PU본부 폴리우레탄 기술개발자 집중채용,㈜동성케미컬,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48247263?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5473&sc=630,부산 사하구,경력6년↑
[프랜차이즈] 웹디자인 및 개발자 모집(경력),위벨롭먼트,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48498723?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5474&sc=630,경기 안산시,경력1년↑
[대리]넛세린에서 화장품 상품개발자 모집합니다.,㈜지니씨앤씨,02/21(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48462716?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5475&sc=630,서울 영등포구,경력
"유통기업 DATA BASE 추출, 가공 가능한 개발자 모집",민컴퍼니,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48503641?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5476&sc=630,서울 금천구,경력7년↑
대기업 프로젝트 - 빌딩 통합 관제 시스템 개발 풀스택 개발자,㈜로진아이티,02/06(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48500122?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5477&sc=630,서울 강남구,경력3년↑
"[ 초긴급,,,  PL-SQL개발자(SCM업무경험 필수) - 마곡동 ]",㈜아이티사람들,01/31(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48496630?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5478&sc=630,서울 강서구,경력10년↑
오션정보기술 연구소 응용 SW개발자 채용,㈜오션정보기술,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48497591?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5479&sc=630,대전 서구,신입·경력
[경력][전주시근무] AI개발자 긴급 채용,㈜이노포스트,02/26(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48492092?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5480&sc=630,전북 전주시,경력2년↑
영상 처리 AI 딥러닝 개발자 상시 채용,㈜디에이치오토아이,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48155936?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5481&sc=630,경기 화성시,경력무관
[상암] 우리은행 물류시스템 안드로이드 개발자,제이지티소프트,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48502981?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5482&sc=630,서울 마포구,경력3년↑
미꾸라지 장어탕 메뉴/제품 개발자 (R&D) 모집,그린에프엔지㈜,02/08(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48381282?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5483&sc=630,서울 강남구,경력
주식회사 토핑에서 하드웨어/펌웨어 개발자 분들을 채용합니다,㈜토핑,03/06(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48351554?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5484&sc=630,서울 금천구,신입·경력1년↑
자동차 전장품 F/W 개발자 채용,㈜레보텍,02/23(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48294987?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5485&sc=630,경기 용인시,신입·경력5년↑
"[청주] 라인 물류 경험 C#, JAVA 개발자 모집",㈜디지토피아,02/09(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48497790?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5486&sc=630,서울 금천구 외 1,경력7년↑
통신장비 시스템 h/w 개발자(신입),에프알텍,02/15(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48426011?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5487&sc=630,경기 의왕시,신입
(세종) 공공SI 개발자 모집(유지운영),나날에스엠아이㈜,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48500235?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5488&sc=630,세종,경력3년↑
"인공지능, 개발자 온오프라인 멘토 담당",삼성국민취업아카데미㈜,02/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48473612?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5489&sc=630,경기 성남시,경력2년↑
"웅진컴퍼스 : 중,고등 영어 내신교재 개발자",㈜웅진컴퍼스,02/06(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48192185?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5490&sc=630,서울 서초구,경력3년↑
반도체 설비 앱 (C#) 개발자 모집,㈜아젠텍,02/08(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48493048?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5491&sc=630,경기 수원시,신입·경력3년↑
[엠투클라우드] R&D팀 하드웨어 개발자 채용,엠투클라우드,02/04(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48343325?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5492&sc=630,서울 송파구,경력2년↑
[전기차 충전기 기업] 임베디드 SW 개발자,㈜타디스테크놀로지,02/05(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48353894?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5493&sc=630,서울 성동구 외 5,경력2년↑
JAVA 풀스텍 초 중급 개발자 모집 [개발 경력 3년 이상/정규직],㈜씨앤비플러스,02/06(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48498905?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5494&sc=630,서울 금천구,경력3년↑
자바(JAVA) 및 Thymeleaf 프리랜서 개발자 모집(여행 솔루션 프로젝트),구구베이스,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48503088?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5495&sc=630,서울 종로구,경력5년↑
C# MSSQL backend Network 3년 이상 개발자 모집,㈜3R코리아,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48501459?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5496&sc=630,서울 금천구,경력3년↑
난소프트와 함께 성장할 개발자를 모집합니다 (3년이상),난소프트,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48497711?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5497&sc=630,서울 금천구,경력3년↑
[냉동식품 무역회사] 메뉴개발자 경력직 채용,㈜푸드야식품,02/18(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48436094?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5498&sc=630,경기 성남시,경력
[냉동식품 무역회사] 메뉴개발자 경력직 채용,㈜산들네이처,02/18(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48436282?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5499&sc=630,경기 성남시,경력
[랩스피너] 의료기기 제품개발자(기구설계)  모집,랩스피너,02/01(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48331963?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5500&sc=630,경기 화성시 외 1,경력2년↑
[전기차 충전기 기업] 임베디드 SW 개발자 채용,㈜타디스테크놀로지,02/01(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48332382?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5501&sc=630,서울 성동구 외 14,경력2년↑
(렌다) 머신비전 기구설계 개발자/엔지니어 모집,㈜렌다,02/11(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48393978?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5502&sc=630,서울 금천구,경력3년↑
(목동) 공공기관 인프라 운영 지원 개발자를 모십니다.,㈜디어소프트,02/06(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48493965?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5503&sc=630,서울 양천구,경력5년↑
"[ 초긴급 ,,,,  JAVA개발자(HSMS & PLC 설비통신경험자) -  판교 ]",㈜아이티사람들,02/14(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48496638?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5504&sc=630,경기 성남시,경력7년↑
[무국식탁 본사] 외식프랜차이즈 메뉴개발자(R&D) 채용,㈜무국식탁,02/20(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48460178?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5505&sc=630,서울 마포구,경력3년↑
[스타넥스] 기술연구소 S/W 개발자 경력직 채용,㈜스타넥스,02/18(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48439281?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5506&sc=630,서울 금천구,경력10년↑
(주)메디아나 연구소 의료기기 기구설계 개발자 모집,㈜메디아나,02/17(화) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48263774?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5507&sc=630,강원 원주시,신입·경력
"카드,금융IT 개발자 PRO-C, JAVA",㈜크레디트라인,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48501651?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5508&sc=630,서울 영등포구,경력3년↑
금융사 DB운영 유경험 초/중급개발자 모집,㈜엔에프에스시스템,02/02(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48499250?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5509&sc=630,서울 금천구,경력1년↑
"이커머스 가격비교 플랫폼 개발자 채용(백엔드, LLM)",한판,02/26(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48496131?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5510&sc=630,서울 광진구,경력3년↑
React · Spring Boot 기반 클린 아키텍처 지향 풀스택 개발자 채용,㈜비즈비,03/29(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48498077?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5511&sc=630,서울 서초구,경력3년↑
[코렌스 그룹] 연료전지시스템 제어 하드웨어 개발자 모집,㈜케이퓨얼셀,02/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48469476?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5512&sc=630,경기 용인시,경력3년↑
[기술연구소]취출로보트 설계 및 기구 개발자,휴먼텍,03/15(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48408522?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5513&sc=630,인천 남동구,신입·경력
서울 공공기관 시스템 운영 유지보수 관련 개발자 모집,메이크잇(MakeIt),02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48498288?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5514&sc=630,서울 마포구,경력5년↑
한식진흥원 정보시스템 운영·유지보수 개발자 모집,㈜어베인그룹,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48502058?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5515&sc=630,서울 종로구,경력무관
[칵테일아이오] k8s 클러스터 프로비저닝 솔루션 개발자 채용 (7년 이상),칵테일아이오(주),02/19(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48451368?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5516&sc=630,서울 강남구,경력7년↑
교육영상 콘텐츠 개발자[2D모션그래픽],㈜핏프레임,02/25(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48485003?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5517&sc=630,서울 송파구,경력2년↑
[금융ITO운영]카드사 유경험 중급개발자 모집(ProC개발 가능자),㈜엔에프에스시스템,02/02(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48499147?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5518&sc=630,서울 금천구,경력4년↑
[정규직/세종] java / oracle 개발자(중급이상) 찾습니다.,㈜이에스피시스템즈,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48500527?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5519&sc=630,세종,경력
[다도글로벌 드롭탑 / 필메이트] R&D 음료개발자 채용공고,㈜다도글로벌,01/31(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48375962?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5520&sc=630,서울 송파구,경력5년↑
머신비전 영상처리 S/W 개발자 채용(신입/경력),㈜트윔,01/31(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48330967?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5521&sc=630,경기 화성시,신입·경력1년↑
[스타넥스] 기술연구소 H/W 개발자 경력직 채용,㈜스타넥스,02/18(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48436432?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5522&sc=630,서울 금천구,경력5년↑
"(주)비엔에프글로벌 HMR, 소스 개발자 구인 (정규직)",㈜비엔에프글로벌,02/03(화) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48340160?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5523&sc=630,경기 이천시,경력
충북 증평 SCM 시스템 운영 ( 고급 자바개발자 ) React 공통개발 능력필수,푸른IT,내일마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48502672?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5524&sc=630,충북 증평군,경력9년↑
로봇 & 코딩 교재 개발자( 콘텐츠 기획/ 제작 / 교재 집필),㈜로보로보,02/17(화) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48266614?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5525&sc=630,서울 강북구,경력무관
시스템 유지보수 담당 풀스택 개발자 채용(6개월 계약직. 연장 가능 있음),㈜유비케어,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48503394?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5526&sc=630,서울 성동구,경력5년↑
[랩스피너] 의료기기 제품개발자(기구설계)  모집(울산),랩스피너,02/01(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48332046?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5527&sc=630,울산 울주군,경력2년↑
"IP카메라, NVR, DVR 장비 개발자 연구원 모집",이화트론㈜,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48196528?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5528&sc=630,서울 금천구,경력2년↑
[아이코어] 저희와 함께 성장하실 `FPGA 개발자`를 찾습니다,㈜아이코어,02/21(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48280030?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5529&sc=630,경기 안양시,경력2년↑
"Active Array 안테나, RF 회로 설계 안테나 개발자 (0)명 채용",글로벌코넷,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48194420?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=5530&sc=630,경기 안양시,신입·경력3년↑
